CustomerID,Total_Spending,Segment
17361.0,488.2,High Spend
17362.0,312.23,High Spend
17364.0,4437.23,High Spend
17365.0,4767.36,High Spend
17367.0,167.55,Medium Spend
17368.0,1315.72,High Spend
17370.0,446.18,High Spend
17371.0,418.4,High Spend
17372.0,1337.18,High Spend
17373.0,646.92,High Spend
17374.0,495.77,High Spend
17375.0,372.5,High Spend
17376.0,203.2,High Spend
17377.0,3883.32,High Spend
17379.0,389.71999999999997,High Spend
17381.0,20272.43,High Spend
17382.0,65.4,Medium Spend
17383.0,193.39000000000001,Medium Spend
17384.0,336.4,High Spend
17385.0,256.11,High Spend
17386.0,2686.42,High Spend
17387.0,746.81,High Spend
17388.0,1259.56,High Spend
17389.0,31300.079999999998,High Spend
17391.0,508.8,High Spend
17392.0,417.27,High Spend
17394.0,203.86999999999998,High Spend
17396.0,7330.8,High Spend
17397.0,681.41,High Spend
17398.0,653.38,High Spend
17400.0,2097.84,High Spend
17402.0,2633.85,High Spend
17403.0,263.92,High Spend
17404.0,30300.82,High Spend
17405.0,967.22,High Spend
17406.0,1912.72,High Spend
17408.0,32.65,Low Spend
17409.0,771.85,High Spend
17410.0,1214.72,High Spend
17411.0,748.94,High Spend
17412.0,1258.06,High Spend
17414.0,778.0,High Spend
17415.0,507.84,High Spend
17416.0,6838.34,High Spend
17418.0,463.46000000000004,High Spend
17419.0,4200.97,High Spend
17420.0,598.83,High Spend
17422.0,1853.1299999999999,High Spend
17423.0,663.63,High Spend
17425.0,759.17,High Spend
17426.0,5022.26,High Spend
17427.0,100.8,Medium Spend
17428.0,17078.45,High Spend
17429.0,512.12,High Spend
17430.0,265.76,High Spend
17431.0,403.3,High Spend
17432.0,365.76,High Spend
17433.0,303.15999999999997,High Spend
17434.0,2333.42,High Spend
17436.0,216.29999999999998,High Spend
17438.0,378.3,High Spend
17440.0,177.1,Medium Spend
17442.0,2210.2599999999998,High Spend
17443.0,534.24,High Spend
17444.0,2940.04,High Spend
17446.0,120.9,Medium Spend
17447.0,541.53,High Spend
17448.0,-4287.63,Low Spend
17449.0,2503.21,High Spend
17450.0,187322.17,High Spend
17451.0,1648.95,High Spend
17453.0,486.71999999999997,High Spend
17454.0,517.53,High Spend
17455.0,131.7,Medium Spend
17456.0,249.86,High Spend
17457.0,1737.7,High Spend
17458.0,316.5,High Spend
17459.0,657.3,High Spend
17460.0,452.63,High Spend
17461.0,735.82,High Spend
17462.0,662.94,High Spend
17463.0,1860.81,High Spend
17464.0,289.96000000000004,High Spend
17466.0,763.28,High Spend
17468.0,137.0,Medium Spend
17469.0,1843.06,High Spend
17470.0,1125.07,High Spend
17472.0,697.54,High Spend
17475.0,194.37,Medium Spend
17480.0,506.51,High Spend
17481.0,1249.34,High Spend
17483.0,414.04,High Spend
17486.0,396.87,High Spend
17489.0,376.64,High Spend
17490.0,1926.8799999999999,High Spend
17491.0,3541.92,High Spend
17492.0,374.57,High Spend
17495.0,497.56,High Spend
17496.0,271.05,High Spend
17498.0,272.22,High Spend
17499.0,622.88,High Spend
17500.0,1138.0,High Spend
17501.0,288.6,High Spend
17502.0,689.1,High Spend
17503.0,558.96,High Spend
17504.0,2745.2799999999997,High Spend
17505.0,1145.84,High Spend
17506.0,294.29,High Spend
17507.0,605.58,High Spend
17508.0,387.31,High Spend
17509.0,6069.24,High Spend
17510.0,308.48,High Spend
17511.0,88125.38,High Spend
17512.0,2920.04,High Spend
17513.0,513.2,High Spend
17514.0,208.65,High Spend
17515.0,639.02,High Spend
17516.0,764.88,High Spend
17517.0,153.94,Medium Spend
17519.0,1839.07,High Spend
17520.0,546.81,High Spend
17521.0,721.9599999999999,High Spend
17522.0,1070.71,High Spend
17523.0,652.74,High Spend
17524.0,145.0,Medium Spend
17525.0,422.70000000000005,High Spend
17526.0,706.7,High Spend
17527.0,888.86,High Spend
17528.0,3540.1,High Spend
17530.0,2367.12,High Spend
17531.0,293.45,High Spend
17534.0,223.36,High Spend
17535.0,164.4,Medium Spend
17536.0,76.5,Medium Spend
17537.0,887.67,High Spend
17538.0,98.42,Medium Spend
17540.0,570.4,High Spend
17542.0,170.75,Medium Spend
17545.0,642.32,High Spend
17547.0,-11.8,Low Spend
17548.0,-141.48,Low Spend
17549.0,148.86,Medium Spend
17550.0,267.16,High Spend
17551.0,290.34,High Spend
17552.0,909.96,High Spend
17553.0,1487.6,High Spend
17554.0,1952.45,High Spend
17555.0,480.31,High Spend
17556.0,157.9,Medium Spend
17557.0,541.46,High Spend
17560.0,854.95,High Spend
17561.0,165.12,Medium Spend
17562.0,1107.38,High Spend
17564.0,454.01,High Spend
17566.0,869.77,High Spend
17567.0,4012.56,High Spend
17569.0,344.14,High Spend
17571.0,1425.67,High Spend
17572.0,226.75000000000003,High Spend
17573.0,362.9,High Spend
17574.0,185.65,Medium Spend
17576.0,3399.93,High Spend
17578.0,124.74,Medium Spend
17579.0,440.2,High Spend
17580.0,215.72,High Spend
17581.0,10716.31,High Spend
17582.0,175.27,Medium Spend
17584.0,1227.3,High Spend
17585.0,1116.68,High Spend
17588.0,1240.2,High Spend
17589.0,2404.17,High Spend
17590.0,1468.02,High Spend
17591.0,2192.7200000000003,High Spend
17593.0,3908.08,High Spend
17594.0,993.18,High Spend
17595.0,386.69,High Spend
17596.0,2806.69,High Spend
17597.0,2044.3700000000001,High Spend
17600.0,161.67000000000002,Medium Spend
17601.0,116.00999999999999,Medium Spend
17602.0,5002.22,High Spend
17603.0,-1165.3,Low Spend
17604.0,309.36,High Spend
17608.0,191.99,Medium Spend
17609.0,1097.48,High Spend
17611.0,3924.77,High Spend
17612.0,1992.76,High Spend
17613.0,4494.77,High Spend
17614.0,386.32,High Spend
17615.0,329.6,High Spend
17616.0,571.1999999999999,High Spend
17618.0,930.28,High Spend
17619.0,214.37,High Spend
17620.0,81.44,Medium Spend
17621.0,1336.1,High Spend
17623.0,527.0500000000001,High Spend
17624.0,843.48,High Spend
17625.0,2020.4,High Spend
17628.0,75.75,Medium Spend
17629.0,1784.12,High Spend
17630.0,503.59999999999997,High Spend
17631.0,528.33,High Spend
17633.0,1242.34,High Spend
17634.0,2358.59,High Spend
17636.0,265.93,High Spend
17637.0,547.0600000000001,High Spend
17639.0,108.5,Medium Spend
17640.0,621.66,High Spend
17642.0,712.29,High Spend
17643.0,101.55,Medium Spend
17644.0,2768.98,High Spend
17646.0,995.6600000000001,High Spend
17647.0,133.06,Medium Spend
17648.0,1789.55,High Spend
17649.0,861.74,High Spend
17650.0,166.08,Medium Spend
17651.0,3886.67,High Spend
17652.0,4737.13,High Spend
17653.0,1175.88,High Spend
17654.0,117.55,Medium Spend
17655.0,2571.7400000000002,High Spend
17656.0,1674.69,High Spend
17658.0,485.88,High Spend
17659.0,2954.75,High Spend
17660.0,178.75,Medium Spend
17663.0,1788.27,High Spend
17664.0,604.64,High Spend
17666.0,728.16,High Spend
17667.0,2055.51,High Spend
17668.0,347.75,High Spend
17669.0,3406.7200000000003,High Spend
17670.0,205.7,High Spend
17671.0,1284.08,High Spend
17672.0,3106.62,High Spend
17673.0,1588.07,High Spend
17674.0,551.04,High Spend
17675.0,20098.1,High Spend
17676.0,1366.77,High Spend
17677.0,16201.37,High Spend
17678.0,298.11,High Spend
17679.0,1992.1100000000001,High Spend
17680.0,184.4,Medium Spend
17682.0,2459.33,High Spend
17684.0,239.41,High Spend
17685.0,3155.83,High Spend
17686.0,5739.46,High Spend
17690.0,4717.3,High Spend
17691.0,290.40000000000003,High Spend
17692.0,733.4399999999999,High Spend
17693.0,187.02,Medium Spend
17694.0,283.12,High Spend
17695.0,765.34,High Spend
17696.0,2201.05,High Spend
17697.0,338.95,High Spend
17698.0,154.95,Medium Spend
17700.0,2508.89,High Spend
17701.0,417.95,High Spend
17702.0,1719.72,High Spend
17703.0,798.74,High Spend
17704.0,885.19,High Spend
17705.0,1781.12,High Spend
17706.0,10097.37,High Spend
17707.0,152.4,Medium Spend
17708.0,263.33,High Spend
17709.0,137.45,Medium Spend
17711.0,385.1,High Spend
17712.0,522.91,High Spend
17714.0,153.0,Medium Spend
17715.0,326.4,High Spend
17716.0,5505.79,High Spend
17718.0,139.35,Medium Spend
17719.0,5367.8,High Spend
17720.0,1195.94,High Spend
17722.0,2380.64,High Spend
17723.0,3276.4000000000005,High Spend
17724.0,995.6500000000001,High Spend
17725.0,3371.13,High Spend
17727.0,1042.55,High Spend
17728.0,2515.68,High Spend
17730.0,5288.83,High Spend
17731.0,878.2,High Spend
17732.0,303.97,High Spend
17733.0,692.19,High Spend
17734.0,700.63,High Spend
17735.0,13110.02,High Spend
17736.0,337.49,High Spend
17737.0,168.24,Medium Spend
17738.0,1863.35,High Spend
17739.0,2786.05,High Spend
17742.0,355.11,High Spend
17744.0,2291.08,High Spend
17746.0,98.8,Medium Spend
17747.0,64.65,Medium Spend
17749.0,674.52,High Spend
17750.0,1710.45,High Spend
17752.0,80.64,Medium Spend
17754.0,1632.31,High Spend
17757.0,5573.59,High Spend
17758.0,3408.2000000000003,High Spend
17759.0,819.96,High Spend
17760.0,287.59,High Spend
17761.0,712.78,High Spend
17763.0,15.0,Low Spend
17764.0,772.55,High Spend
17765.0,367.63,High Spend
17767.0,271.2,High Spend
17768.0,2081.9,High Spend
17769.0,3920.08,High Spend
17770.0,1143.27,High Spend
17771.0,245.81,High Spend
17772.0,173.45,Medium Spend
17774.0,1203.78,High Spend
17775.0,56.4,Medium Spend
17777.0,647.56,High Spend
17779.0,633.92,High Spend
17781.0,188.02,Medium Spend
17783.0,283.47,High Spend
17785.0,131.94,Medium Spend
17786.0,266.85,High Spend
17787.0,1817.54,High Spend
17788.0,1117.9,High Spend
17789.0,225.9,High Spend
17790.0,1964.3,High Spend
17791.0,106.1,Medium Spend
17793.0,300.34,High Spend
17795.0,342.83,High Spend
17796.0,690.0,High Spend
17797.0,780.43,High Spend
17799.0,3009.32,High Spend
17800.0,1187.21,High Spend
17802.0,1251.84,High Spend
17805.0,512.31,High Spend
17806.0,546.04,High Spend
17809.0,4627.62,High Spend
17811.0,7601.8,High Spend
17812.0,699.81,High Spend
17813.0,1641.79,High Spend
17816.0,36.56,Low Spend
17817.0,387.68,High Spend
17819.0,3661.0699999999997,High Spend
17820.0,-24.05,Low Spend
17824.0,298.4,High Spend
17827.0,1987.33,High Spend
17828.0,1599.97,High Spend
17829.0,889.24,High Spend
17830.0,398.7,High Spend
17831.0,35.400000000000006,Low Spend
17832.0,155.37,Medium Spend
17835.0,342.24,High Spend
17836.0,110.21000000000001,Medium Spend
17837.0,1508.38,High Spend
17838.0,2267.4,High Spend
17839.0,318.15,High Spend
17841.0,39869.05,High Spend
17843.0,205.48,High Spend
17844.0,51.559999999999995,Medium Spend
17846.0,2033.1,High Spend
17848.0,901.1999999999999,High Spend
17849.0,605.8000000000001,High Spend
17850.0,5303.4800000000005,High Spend
17852.0,114.34,Medium Spend
17854.0,311.26,High Spend
17855.0,208.97,High Spend
17856.0,1393.79,High Spend
17857.0,26763.34,High Spend
17858.0,5140.66,High Spend
17859.0,141.92000000000002,Medium Spend
17860.0,226.45000000000002,High Spend
17861.0,2056.28,High Spend
17862.0,330.9,High Spend
17863.0,3160.0,High Spend
17864.0,554.85,High Spend
17865.0,10158.54,High Spend
17866.0,325.7,High Spend
17867.0,583.52,High Spend
17869.0,428.18,High Spend
17870.0,1860.94,High Spend
17871.0,155.9,Medium Spend
17873.0,1754.16,High Spend
17874.0,658.26,High Spend
17877.0,237.61,High Spend
17878.0,379.45,High Spend
17879.0,178.51999999999998,Medium Spend
17880.0,458.92,High Spend
17881.0,133.35000000000002,Medium Spend
17883.0,664.34,High Spend
17884.0,695.0699999999999,High Spend
17885.0,156.34,Medium Spend
17886.0,869.28,High Spend
17887.0,111.35,Medium Spend
17888.0,515.73,High Spend
17889.0,201.37,High Spend
17890.0,586.89,High Spend
17891.0,203.85999999999999,High Spend
17892.0,244.1,High Spend
17893.0,107.21,Medium Spend
17894.0,1118.96,High Spend
17895.0,95.45,Medium Spend
17896.0,256.32,High Spend
17897.0,516.3100000000001,High Spend
17898.0,152.06,Medium Spend
17899.0,154.55,Medium Spend
17900.0,15.0,Low Spend
17901.0,110.38,Medium Spend
17904.0,168.32,Medium Spend
17905.0,798.99,High Spend
17906.0,72.9,Medium Spend
17908.0,232.03,High Spend
17911.0,366.23,High Spend
17912.0,294.65999999999997,High Spend
17913.0,408.65,High Spend
17914.0,329.36,High Spend
17917.0,335.03,High Spend
17919.0,1304.04,High Spend
17920.0,4119.5,High Spend
17921.0,820.23,High Spend
17923.0,207.50000000000003,High Spend
17924.0,2894.33,High Spend
17925.0,244.08,High Spend
17926.0,397.29,High Spend
17928.0,212.54,High Spend
17929.0,834.5,High Spend
17930.0,1740.48,High Spend
17931.0,408.36,High Spend
17932.0,1331.57,High Spend
17934.0,704.25,High Spend
17935.0,145.79,Medium Spend
17936.0,380.13,High Spend
17937.0,4301.22,High Spend
17939.0,99.14,Medium Spend
17940.0,1897.18,High Spend
17941.0,304.56,High Spend
17942.0,77.50000000000001,Medium Spend
17946.0,149.57999999999998,Medium Spend
17947.0,176.68,Medium Spend
17948.0,358.56000000000006,High Spend
17949.0,52750.84,High Spend
17950.0,472.12,High Spend
17951.0,990.8400000000001,High Spend
17954.0,2276.78,High Spend
17955.0,557.3,High Spend
17956.0,12.75,Low Spend
17957.0,111.68,Medium Spend
17958.0,508.4599999999999,High Spend
17960.0,73.78,Medium Spend
17961.0,1296.44,High Spend
17962.0,102.41,Medium Spend
17964.0,463.21,High Spend
17965.0,2599.19,High Spend
17966.0,1098.43,High Spend
17967.0,112.27,Medium Spend
17968.0,265.1,High Spend
17969.0,228.2,High Spend
17970.0,562.79,High Spend
17972.0,135.19,Medium Spend
17973.0,337.04,High Spend
17974.0,703.99,High Spend
17975.0,4388.06,High Spend
17976.0,321.79,High Spend
17977.0,288.14,High Spend
17978.0,300.91999999999996,High Spend
17979.0,712.51,High Spend
17980.0,811.45,High Spend
17984.0,152.68,Medium Spend
17985.0,631.35,High Spend
17986.0,20.8,Low Spend
17987.0,198.57,Medium Spend
17988.0,191.17000000000002,Medium Spend
17990.0,630.84,High Spend
17991.0,93.35,Medium Spend
17994.0,626.09,High Spend
17995.0,76.1,Medium Spend
17997.0,1503.09,High Spend
17999.0,380.39,High Spend
18001.0,415.13,High Spend
18004.0,157.92,Medium Spend
18005.0,226.47,High Spend
18006.0,444.68,High Spend
18008.0,2116.19,High Spend
18009.0,242.29,High Spend
18010.0,174.8,Medium Spend
18011.0,102.78999999999999,Medium Spend
18013.0,187.29,Medium Spend
18014.0,162.22,Medium Spend
18015.0,120.03,Medium Spend
18016.0,1477.66,High Spend
18017.0,523.0,High Spend
18018.0,122.14,Medium Spend
18019.0,38.45,Low Spend
18022.0,612.72,High Spend
18024.0,236.77999999999997,High Spend
18027.0,115.31,Medium Spend
18030.0,220.7,High Spend
18032.0,73.5,Medium Spend
18033.0,93.82000000000001,Medium Spend
18034.0,418.68,High Spend
18035.0,713.89,High Spend
18036.0,403.12,High Spend
18037.0,70.02,Medium Spend
18040.0,357.20000000000005,High Spend
18041.0,4075.12,High Spend
18042.0,165.04999999999998,Medium Spend
18043.0,529.29,High Spend
18044.0,2085.65,High Spend
18045.0,178.34,Medium Spend
18048.0,172.29000000000002,Medium Spend
18050.0,74.4,Medium Spend
18053.0,297.07,High Spend
18055.0,6729.29,High Spend
18056.0,363.65,High Spend
18058.0,170.16,Medium Spend
18059.0,296.71,High Spend
18061.0,2119.41,High Spend
18062.0,720.52,High Spend
18064.0,814.0,High Spend
18065.0,2380.08,High Spend
18066.0,318.0,High Spend
18067.0,396.33,High Spend
18068.0,101.69999999999999,Medium Spend
18069.0,1994.39,High Spend
18071.0,453.0,High Spend
18072.0,-5.329070518200751e-15,Low Spend
18073.0,3846.7400000000002,High Spend
18074.0,489.6,High Spend
18075.0,2538.7200000000003,High Spend
18077.0,2584.41,High Spend
18078.0,336.13,High Spend
18079.0,3613.15,High Spend
18080.0,1231.5,High Spend
18081.0,343.45,High Spend
18082.0,680.84,High Spend
18084.0,87.52999999999999,Medium Spend
18085.0,689.95,High Spend
18086.0,101.34,Medium Spend
18087.0,3770.1199999999994,High Spend
18088.0,166.03,Medium Spend
18092.0,9065.76,High Spend
18093.0,2083.42,High Spend
18094.0,3017.3,High Spend
18095.0,580.0500000000001,High Spend
18096.0,849.06,High Spend
18097.0,2657.45,High Spend
18099.0,168.31,Medium Spend
18101.0,222.4,High Spend
18102.0,256438.49,High Spend
18104.0,754.64,High Spend
18105.0,113.48000000000002,Medium Spend
18106.0,421.9,High Spend
18108.0,264.65,High Spend
18109.0,7877.27,High Spend
18110.0,168.55,Medium Spend
18112.0,352.69,High Spend
18113.0,76.32000000000001,Medium Spend
18114.0,220.1,High Spend
18116.0,1403.1100000000001,High Spend
18117.0,315.65,High Spend
18118.0,5567.03,High Spend
18119.0,180.7,Medium Spend
18120.0,111.15,Medium Spend
18121.0,653.3,High Spend
18122.0,1793.06,High Spend
18123.0,574.4399999999999,High Spend
18125.0,1130.1,High Spend
18126.0,200.92000000000002,High Spend
18127.0,347.08,High Spend
18129.0,112.55000000000001,Medium Spend
18130.0,1045.74,High Spend
18133.0,715.4999999999999,High Spend
18135.0,681.9100000000001,High Spend
18136.0,761.83,High Spend
18138.0,152.65,Medium Spend
18139.0,8393.22,High Spend
18141.0,-35.400000000000006,Low Spend
18142.0,1014.9,High Spend
18143.0,1000.16,High Spend
18144.0,2888.75,High Spend
18145.0,2861.55,High Spend
18146.0,160.35000000000002,Medium Spend
18147.0,179.33999999999997,Medium Spend
18149.0,612.0799999999999,High Spend
18150.0,566.58,High Spend
18151.0,653.35,High Spend
18154.0,399.19,High Spend
18155.0,347.82,High Spend
18156.0,675.64,High Spend
18158.0,451.75,High Spend
18159.0,530.15,High Spend
18160.0,638.0600000000001,High Spend
18161.0,1612.79,High Spend
18164.0,394.7,High Spend
18165.0,302.46000000000004,High Spend
18167.0,1355.51,High Spend
18168.0,1123.74,High Spend
18169.0,202.65,High Spend
18170.0,980.31,High Spend
18171.0,1208.51,High Spend
18172.0,7490.17,High Spend
18173.0,2106.84,High Spend
18174.0,104.0,Medium Spend
18176.0,448.65,High Spend
18177.0,1313.6200000000001,High Spend
18178.0,1573.41,High Spend
18179.0,1793.17,High Spend
18180.0,1843.75,High Spend
18181.0,366.85,High Spend
18183.0,600.52,High Spend
18184.0,49.8,Low Spend
18185.0,304.25,High Spend
18188.0,1998.49,High Spend
18189.0,1084.34,High Spend
18190.0,274.51,High Spend
18191.0,207.79999999999998,High Spend
18192.0,957.97,High Spend
18193.0,212.96,High Spend
18194.0,896.0,High Spend
18196.0,686.63,High Spend
18198.0,5083.06,High Spend
18200.0,150.35,Medium Spend
18202.0,1396.99,High Spend
18203.0,160.42000000000002,Medium Spend
18204.0,1960.95,High Spend
18205.0,517.36,High Spend
18209.0,139.10000000000002,Medium Spend
18210.0,2621.38,High Spend
18211.0,600.07,High Spend
18212.0,216.07,High Spend
18213.0,232.48000000000002,High Spend
18215.0,299.34000000000003,High Spend
18216.0,481.75,High Spend
18217.0,621.75,High Spend
18218.0,606.22,High Spend
18219.0,2019.77,High Spend
18220.0,297.78000000000003,High Spend
18221.0,1033.31,High Spend
18222.0,443.0,High Spend
18223.0,6315.2300000000005,High Spend
18224.0,158.95000000000002,Medium Spend
18225.0,5356.86,High Spend
18226.0,5192.1,High Spend
18227.0,93.75,Medium Spend
18228.0,769.2,High Spend
18229.0,7276.900000000001,High Spend
18230.0,2716.6000000000004,High Spend
18231.0,2054.67,High Spend
18232.0,582.47,High Spend
18233.0,440.0,High Spend
18235.0,1796.48,High Spend
18236.0,882.24,High Spend
18237.0,987.1,High Spend
18239.0,1561.6100000000001,High Spend
18240.0,422.58,High Spend
18241.0,2058.09,High Spend
18242.0,2232.4900000000002,High Spend
18245.0,2507.56,High Spend
18246.0,596.1,High Spend
18248.0,783.02,High Spend
18249.0,95.34,Medium Spend
18250.0,342.92,High Spend
18251.0,4314.72,High Spend
18252.0,518.27,High Spend
18255.0,103.3,Medium Spend
18256.0,-50.1,Low Spend
18257.0,2265.38,High Spend
18259.0,2338.6000000000004,High Spend
18260.0,2580.15,High Spend
18261.0,324.24,High Spend
18262.0,149.48,Medium Spend
18263.0,1211.08,High Spend
18265.0,801.51,High Spend
18268.0,0.0,Low Spend
18269.0,138.9,Medium Spend
18270.0,238.95000000000002,High Spend
18272.0,3064.78,High Spend
18273.0,204.0,High Spend
18274.0,1.7763568394002505e-15,Low Spend
18276.0,323.36,High Spend
18277.0,97.63,Medium Spend
18278.0,173.9,Medium Spend
18280.0,180.60000000000002,Medium Spend
18281.0,80.82,Medium Spend
18282.0,176.6,Medium Spend
18283.0,2045.53,High Spend
18287.0,1837.28,High Spend
